[2025-11-28T13:15:05.131Z] GET / | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:23:48.903Z] DELETE /api/users/abc | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:23:48.918Z] GET /api/users/6929be8403287ccfecba9c44 | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:23:48.935Z] POST /api/users/ | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:23:49.023Z] PUT /api/users/6929be8403287ccfecba9c60 | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:23:49.047Z] POST /logout | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:23:49.057Z] POST /login | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:23:49.141Z] PUT /api/users/6929be8403287ccfecba9c60 | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:23:49.158Z] GET /logout | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:23:49.167Z] GET /logout | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:23:49.183Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:23:49.299Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:23:49.396Z] GET /api/reservations/user | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:23:49.417Z] PUT /api/reservations/6929be8503287ccfecba9c73 | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:23:49.439Z] PUT /api/reservations/6929be8503287ccfecba9c73/cancel | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:23:49.467Z] DELETE /api/reservations/6929be8503287ccfecba9c73 | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:23:49.494Z] GET /logout | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:24:22.926Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:24:22.961Z] POST /register | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:24:23.136Z] POST /register | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:24:23.153Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:24:23.239Z] GET /logout | IP: ::ffff:127.0.0.1 | User: testing@jest.com[User]
[2025-11-28T15:24:23.257Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:24:23.341Z] POST /api/profile/update | IP: ::ffff:127.0.0.1 | User: testing@jest.com[User]
[2025-11-28T15:24:23.439Z] GET /logout | IP: ::ffff:127.0.0.1 | User: tobly_ron@snacks.com[User]
[2025-11-28T15:24:23.456Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:24:23.474Z] POST /register | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:24:23.572Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:24:23.658Z] GET /users | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:23.708Z] GET /users | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:24:23.717Z] GET /api/users/6929bea6ef6ebcc10fc36c9b | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:23.735Z] DELETE /api/users/6929bea6ef6ebcc10fc36c9b | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:23.752Z] POST /logout | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:23.763Z] POST /login | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:23.837Z] DELETE /api/users/6929bea6ef6ebcc10fc36c9b | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:23.855Z] DELETE /api/users/abc | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:23.864Z] GET /api/users/6929bea6ef6ebcc10fc36c9b | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:23.876Z] POST /api/users/ | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:23.963Z] PUT /api/users/6929bea7ef6ebcc10fc36cb7 | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:23.982Z] POST /logout | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:23.988Z] POST /login | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:24.065Z] PUT /api/users/6929bea7ef6ebcc10fc36cb7 | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:24.079Z] GET /logout | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:24:24.087Z] GET /logout | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:24.103Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:24:24.184Z] POST /logout | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:24.191Z] POST /login | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:24.269Z] POST /api/flights | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:24.469Z] PUT /api/flights/6929bea8ef6ebcc10fc36cc4 | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:24:24.504Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:24:24.600Z] GET /api/reservations/user | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:24:24.619Z] PUT /api/reservations/6929bea8ef6ebcc10fc36e41 | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:24:24.638Z] PUT /api/reservations/6929bea8ef6ebcc10fc36e41/cancel | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:24:24.653Z] DELETE /api/reservations/6929bea8ef6ebcc10fc36e41 | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:24:24.673Z] GET /logout | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:26:20.292Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:20.324Z] POST /register | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:20.498Z] POST /register | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:20.519Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:20.606Z] GET /logout | IP: ::ffff:127.0.0.1 | User: testing@jest.com[User]
[2025-11-28T15:26:20.620Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:20.701Z] POST /api/profile/update | IP: ::ffff:127.0.0.1 | User: testing@jest.com[User]
[2025-11-28T15:26:20.793Z] GET /logout | IP: ::ffff:127.0.0.1 | User: tobly_ron@snacks.com[User]
[2025-11-28T15:26:20.803Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:20.821Z] POST /register | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:20.908Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:20.986Z] GET /users | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.027Z] GET /users | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:21.037Z] GET /api/users/6929bf1cc5687d39e83ee530 | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.054Z] DELETE /api/users/6929bf1cc5687d39e83ee530 | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.069Z] POST /logout | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.077Z] POST /login | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.146Z] DELETE /api/users/6929bf1cc5687d39e83ee530 | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.159Z] DELETE /api/users/abc | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.169Z] GET /api/users/6929bf1cc5687d39e83ee530 | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.180Z] POST /api/users/ | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.257Z] PUT /api/users/6929bf1dc5687d39e83ee54c | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.272Z] POST /logout | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.279Z] POST /login | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.350Z] PUT /api/users/6929bf1dc5687d39e83ee54c | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.360Z] GET /logout | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:21.366Z] GET /logout | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.378Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:21.449Z] POST /logout | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.455Z] POST /login | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.524Z] POST /api/flights | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.673Z] PUT /api/flights/6929bf1dc5687d39e83ee559 | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.686Z] DELETE /api/flights/instance/6929bf1dc5687d39e83ee55b | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.700Z] DELETE /api/flights/6929bf1dc5687d39e83ee559 | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:21.729Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:21.804Z] GET /api/reservations/user | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:26:21.815Z] PUT /api/reservations/6929bf1dc5687d39e83ee6dc | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:26:21.827Z] PUT /api/reservations/6929bf1dc5687d39e83ee6dc/cancel | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:26:21.841Z] DELETE /api/reservations/6929bf1dc5687d39e83ee6dc | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:26:21.860Z] GET /logout | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:26:32.483Z] POST /register | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:32.543Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:32.551Z] POST /register | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:32.577Z] POST /register | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:32.656Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:32.700Z] POST /register | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:32.753Z] POST /register | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:32.762Z] GET /search | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:32.769Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:32.803Z] GET /search | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:32.819Z] POST /api/bookingReservation/Dummy100/2025-11-29 | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:32.830Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:32.832Z] GET /api/search/origins | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:32.854Z] GET /api/search/origins | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:32.855Z] GET /logout | IP: ::ffff:127.0.0.1 | User: testing@jest.com[User]
[2025-11-28T15:26:32.868Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:32.878Z] GET /api/search/origins | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:32.902Z] GET /api/search/destinations?origin=Manila | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:32.918Z] GET /api/search/destinations | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:32.924Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:32.930Z] GET /api/search/destinations?origin=NonExistentCity | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:32.946Z] GET /api/search/destinations?origin=Manila | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:32.959Z] POST /api/profile/update | IP: ::ffff:127.0.0.1 | User: testing@jest.com[User]
[2025-11-28T15:26:32.970Z] GET /api/search/times?origin=Manila&destination=Cebu&date=2025-11-29 | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:33.018Z] POST /api/bookingReservation/ABC/2025-11-29 | IP: ::ffff:127.0.0.1 | User: rocher@jest.com[User]
[2025-11-28T15:26:33.043Z] GET /api/search/times?origin=Manila | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:33.049Z] POST /api/bookingReservation/Dummy100/2025-11-29 | IP: ::ffff:127.0.0.1 | User: rocher@jest.com[User]
[2025-11-28T15:26:33.053Z] GET /api/search/times?origin=Manila&destination=Cebu&date=2026-12-01 | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:33.072Z] GET /logout | IP: ::ffff:127.0.0.1 | User: tobly_ron@snacks.com[User]
[2025-11-28T15:26:33.076Z] GET /api/search/times?origin=Manila&destination=Cebu&date=2025-11-29 | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:33.081Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:33.082Z] POST /api/bookingReservation/Dummy100/2025-11-29 | IP: ::ffff:127.0.0.1 | User: rocher@jest.com[User]
[2025-11-28T15:26:33.095Z] POST /register | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:33.106Z] POST /api/bookingReservation/Dummy100/2025-11-29 | IP: ::ffff:127.0.0.1 | User: love@jest.com[User]
[2025-11-28T15:26:33.132Z] PATCH /api/bookingReservation/6929bf2815bfc8745535ac9e | IP: ::ffff:127.0.0.1 | User: love@jest.com[User]
[2025-11-28T15:26:33.153Z] PATCH /api/bookingReservation/6929bf2915bfc8745535aca8 | IP: ::ffff:127.0.0.1 | User: love@jest.com[User]
[2025-11-28T15:26:33.189Z] PATCH /api/bookingReservation/6929bf2915bfc8745535aca8 | IP: ::ffff:127.0.0.1 | User: rocher@jest.com[User]
[2025-11-28T15:26:33.196Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:33.206Z] POST /api/bookingReservation/Dummy100/2025-11-29 | IP: ::ffff:127.0.0.1 | User: love@jest.com[User]
[2025-11-28T15:26:33.214Z] GET /api/search/times?origin=Manila&destination=Cebu&date=2025-11-29 | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:33.235Z] GET /logout | IP: ::ffff:127.0.0.1 | User: rocher@jest.com[User]
[2025-11-28T15:26:33.241Z] GET /logout | IP: ::ffff:127.0.0.1 | User: love@jest.com[User]
[2025-11-28T15:26:33.248Z] GET /api/search/times?origin=Manila&destination=Cebu&date=2025-11-29 | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:33.255Z] GET /logout | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:33.262Z] GET /logout | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:33.273Z] GET /api/search/times?origin=Manila&destination=Cebu&date=2025-11-29 | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:33.278Z] GET /users | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:33.331Z] GET /api/search/instances/FSTEST001 | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:33.330Z] GET /users | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:33.338Z] GET /api/users/6929bf2809a69ead8209f54e | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:33.353Z] GET /api/search/instances/FSTEST001?date=2025-11-29 | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:33.357Z] DELETE /api/users/6929bf2809a69ead8209f54e | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:33.369Z] GET /api/search/instances/NONEXISTENT | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:33.370Z] POST /logout | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:33.380Z] GET /api/search/instances/FSTEST001 | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:33.383Z] POST /login | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:33.398Z] GET /api/search/instances/FSTEST001?date=2025-11-29 | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:33.424Z] GET /logout | IP: ::ffff:127.0.0.1 | User: meiji_buu@dbz.com[User]
[2025-11-28T15:26:33.430Z] GET /logout | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:33.459Z] DELETE /api/users/6929bf2809a69ead8209f54e | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:33.476Z] DELETE /api/users/abc | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:33.487Z] GET /api/users/6929bf2809a69ead8209f54e | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:33.499Z] POST /api/users/ | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:33.577Z] PUT /api/users/6929bf2909a69ead8209f56a | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:33.590Z] POST /logout | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:33.600Z] POST /login | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:33.675Z] PUT /api/users/6929bf2909a69ead8209f56a | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:33.687Z] GET /logout | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:33.694Z] GET /logout | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:33.709Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:33.784Z] POST /logout | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:33.790Z] POST /login | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:33.867Z] POST /api/flights | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:34.144Z] PUT /api/flights/6929bf2909a69ead8209f577 | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:34.170Z] DELETE /api/flights/instance/6929bf2909a69ead8209f579 | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:34.194Z] DELETE /api/flights/6929bf2909a69ead8209f577 | IP: ::ffff:127.0.0.1 | User: slimjimmy@wrap.com[Admin]
[2025-11-28T15:26:34.250Z] POST /login | IP: ::ffff:127.0.0.1 | User: Guest
[2025-11-28T15:26:34.356Z] GET /api/reservations/user | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:26:34.379Z] PUT /api/reservations/6929bf2a09a69ead8209f6fa | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:26:34.398Z] PUT /api/reservations/6929bf2a09a69ead8209f6fa/cancel | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:26:34.414Z] DELETE /api/reservations/6929bf2a09a69ead8209f6fa | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
[2025-11-28T15:26:34.438Z] GET /logout | IP: ::ffff:127.0.0.1 | User: testing@jest.com[Admin]
